Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost
SantaRosa,122520,142941,FALSE,38.47666041,-122.7461511,303,512,53,990,209,250,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,276191,414288,TRUE,38.47665952,-122.7463668,671,791,226,997,120,445,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,94056,122275,TRUE,38.47665863,-122.746584,188,335,24,1006,147,164,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,133478,246330,FALSE,38.47709074,-122.7456486,325,584,57,970,259,268,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,157676,401920,FALSE,38.47711891,-122.7454323,194,847,29,957,653,165,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,81989,157365,TRUE,38.47596579,-122.7443582,195,421,13,870,226,182,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,252496,517303,TRUE,38.47597301,-122.7467736,379,738,54,1010,359,325,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,226504,340323,TRUE,38.4759407,-122.7464537,343,612,96,999,269,247,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,150123,388968,TRUE,38.47601711,-122.7462789,396,640,58,993,244,338,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,212992,291026,FALSE,38.47620123,-122.7462466,607,1056,181,992,449,426,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,174166,432349,TRUE,38.47638004,-122.7462989,855,1109,64,993,254,791,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,216602,499825,TRUE,38.47639144,-122.7468019,842,988,226,1010,146,616,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,104254,157192,FALSE,38.47995918,-122.7450124,486,773,55,898,287,431,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,112105,178472,TRUE,38.4799598,-122.7445781,277,483,31,864,206,246,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,136472,322748,TRUE,38.47996011,-122.7443625,361,742,54,843,381,307,1,0.990344425,1940,Post1940,RES1,2,TRUE,1275,Average,163215.9375
SantaRosa,121342,210308,FALSE,38.4799604,-122.7441456,420,847,51,825,427,369,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,104254,157192,TRUE,38.47996102,-122.7437121,344,639,44,782,295,300,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,180864,146838,FALSE,38.47996131,-122.7434968,-1,-1,446,762,428,-1,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,74115,110707,FALSE,38.47996162,-122.7432807,436,723,55,730,287,381,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,157677,236225,FALSE,38.47996194,-122.743063,365,562,36,705,197,329,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,192996,432838,FALSE,38.47996222,-122.7428493,377,680,85,681,303,292,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,190263,285280,TRUE,38.47996352,-122.7424074,637,871,193,629,234,444,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,22619,136791,TRUE,38.48169378,-122.7419785,450,794,173,543,344,277,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,133295,181035,TRUE,38.4818142,-122.74231,335,930,92,584,595,243,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,106090,148539,TRUE,38.48196524,-122.7421619,367,569,84,564,202,283,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,116037,230917,FALSE,38.48222491,-122.7421768,316,569,36,560,253,280,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,112839,141428,TRUE,38.48230961,-122.7423949,181,302,40,576,121,141,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,169875,338030,FALSE,38.48227277,-122.7426722,287,512,77,611,225,210,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,160815,372622,FALSE,38.48230456,-122.7432207,189,351,48,658,162,141,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,76554,103353,FALSE,38.48228618,-122.7435284,335,541,64,696,206,271,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,216539,324810,TRUE,38.48227858,-122.7437758,708,862,49,713,154,659,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,173795,137584,TRUE,38.48227514,-122.7439928,947,1178,112,735,231,835,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,104254,152375,FALSE,38.48227493,-122.7444402,613,836,121,773,223,492,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,167466,382635,FALSE,38.4822744,-122.7446604,498,619,417,791,121,81,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,72722,111010,FALSE,38.48227494,-122.7448809,463,619,25,811,156,438,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,112839,112839,TRUE,38.48186335,-122.7445911,563,888,55,803,325,508,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,267946,499824,FALSE,38.48186352,-122.7443746,350,633,160,787,283,190,1,0.990344425,1940,Post1940,RES1,2,TRUE,1275,Average,163215.9375
SantaRosa,90173,81230,TRUE,38.48186424,-122.7441543,1043,1245,176,764,202,867,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,23461,131895,TRUE,38.481865,-122.7439384,717,940,121,744,223,596,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,186495,435172,TRUE,38.48187477,-122.7437235,233,439,35,724,206,198,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,187562,434644,TRUE,38.48188932,-122.7435072,357,598,95,710,241,262,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,120723,229379,TRUE,38.48195521,-122.7430023,282,487,47,647,205,235,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,198034,282698,TRUE,38.48175023,-122.7428823,360,710,93,640,350,267,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,173795,201315,FALSE,38.48160323,-122.7427398,552,807,95,629,255,457,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,23954,53381,TRUE,38.48144481,-122.7426291,235,437,37,626,202,198,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,265200,211650,FALSE,38.48127371,-122.7425503,-1,-1,195,623,394,-1,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,94684,223036,FALSE,38.48036801,-122.7424063,768,1114,26,614,346,742,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,150123,293432,TRUE,38.48036703,-122.7426521,323,581,21,648,258,302,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,123435,127390,FALSE,38.48036708,-122.7428952,378,702,158,667,324,220,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,193573,310881,FALSE,38.48036758,-122.7431377,330,588,31,698,258,299,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,108653,310060,FALSE,38.48075458,-122.7430205,617,983,47,678,366,570,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,50205,130783,TRUE,38.48092163,-122.7430202,460,742,64,672,282,396,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,242182,452407,FALSE,38.48109769,-122.743025,177,933,14,670,756,163,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,138686,180297,FALSE,38.48126816,-122.7429903,869,1135,265,663,266,604,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,31991,78963,TRUE,38.48145912,-122.743014,407,766,69,663,359,338,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,145611,279097,FALSE,38.48161986,-122.7432069,410,570,79,676,160,331,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,247544,388193,FALSE,38.48161596,-122.7435206,533,759,224,714,226,309,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,242182,456025,FALSE,38.4814912,-122.7437391,433,611,125,739,178,308,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,31991,116643,TRUE,38.48125013,-122.7436808,393,687,52,741,294,341,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,261120,391680,TRUE,38.48108895,-122.7436527,401,619,92,741,218,309,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,31991,87496,TRUE,38.4809217,-122.743653,394,681,51,744,287,343,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,80383,99528,TRUE,38.4807538,-122.7436529,-1,-1,61,751,255,-1,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,23461,93900,TRUE,38.48058671,-122.7436533,388,681,53,758,293,335,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,94684,171620,FALSE,38.48036734,-122.743549,630,1050,267,750,420,363,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,169415,254124,FALSE,38.48036467,-122.7437758,733,986,83,768,253,650,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,265200,397800,FALSE,38.48032261,-122.7441013,296,654,21,807,358,275,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,27301,126289,TRUE,38.48051222,-122.7440389,482,743,95,802,261,387,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,117394,187845,TRUE,38.48072829,-122.7440692,371,715,55,798,344,316,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,202323,301845,TRUE,38.48078095,-122.7446491,377,863,68,841,486,309,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,252488,474060,TRUE,38.48063716,-122.744837,482,685,23,859,203,459,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,173845,291087,TRUE,38.48035472,-122.7446618,637,996,110,851,359,527,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,158971,266285,FALSE,38.48036304,-122.7449482,284,861,48,875,577,236,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,136474,245661,TRUE,38.47734992,-122.7463151,413,631,106,994,218,307,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,130017,138687,TRUE,38.47735383,-122.7460899,269,485,36,989,216,233,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,96084,148938,TRUE,38.4773528,-122.745876,334,602,71,980,268,263,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,118704,170654,TRUE,38.47736435,-122.7456571,332,720,130,970,388,202,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,187562,469116,TRUE,38.47740012,-122.745438,615,1120,85,957,505,530,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,171407,399956,TRUE,38.47744729,-122.745225,322,584,76,945,262,246,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,156188,301625,FALSE,38.47751595,-122.7450204,1458,1660,37,928,202,1421,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,162828,386462,FALSE,38.47759852,-122.7448235,211,983,46,910,772,165,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,274256,425818,FALSE,38.47770076,-122.7446345,400,811,144,897,411,256,1,0.990344425,1950,Post1940,RES1,1,TRUE,1275,Average,159196.5
SantaRosa,151755,256197,FALSE,38.47781956,-122.7444563,704,1071,186,883,367,518,1,0.990344425,1960,Post1940,RES1,3,FALSE,1700,Average,217498
SantaRosa,65672,124607,TRUE,38.47795213,-122.7443075,288,569,48,859,281,240,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,112438,273279,TRUE,38.47809067,-122.7441748,440,639,49,855,199,391,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,157747,349008,TRUE,38.47823933,-122.7440591,-1,-1,42,850,146,-1,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,24481,146218,FALSE,38.47840048,-122.7439651,-1,-1,69,834,358,-1,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,109466,301913,TRUE,38.47856577,-122.7438968,730,1023,98,830,293,632,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,143884,215832,FALSE,38.47890518,-122.7438253,546,790,99,818,244,447,1,0.990344425,1940,Post1940,RES1,2,TRUE,1275,Custom,218885.625
SantaRosa,78081,95662,FALSE,38.47890326,-122.7443383,443,848,105,856,405,338,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,82301,103353,FALSE,38.47873583,-122.7444466,462,815,54,876,353,408,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,94684,286727,FALSE,38.47837991,-122.7445463,264,406,67,889,142,197,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,165560,407073,FALSE,38.47822893,-122.7446772,215,833,48,900,618,167,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,197948,296376,FALSE,38.47809555,-122.7448352,369,553,75,910,184,294,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,223101,334654,FALSE,38.47797894,-122.7450192,381,667,67,927,286,314,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,115860,139035,FALSE,38.47788394,-122.745224,525,829,102,945,304,423,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,38719,60498,TRUE,38.47781557,-122.7454444,418,722,108,957,304,310,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,129967,231908,TRUE,38.47777287,-122.7456694,395,678,40,972,283,355,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,120723,261913,TRUE,38.47775769,-122.745885,1078,1436,48,980,358,1030,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,122698,127614,TRUE,38.47775604,-122.7460939,360,720,76,989,360,284,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,120108,135325,TRUE,38.4777576,-122.7463207,342,610,131,994,268,211,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,103403,156439,TRUE,38.47802812,-122.7463271,545,883,258,994,338,287,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,201228,301845,FALSE,38.47802948,-122.7461012,402,758,49,989,356,353,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,265123,397687,TRUE,38.47803054,-122.7458902,922,1149,273,980,227,649,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,64386,114053,TRUE,38.47805456,-122.7456684,237,439,31,972,202,206,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,121630,236662,FALSE,38.47810921,-122.745446,331,617,60,957,286,271,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,101893,116004,FALSE,38.47819627,-122.7452424,346,626,66,945,280,280,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,158550,237831,FALSE,38.47831653,-122.7450519,704,1071,223,931,367,481,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,244668,367006,FALSE,38.47850837,-122.7448697,350,568,44,916,218,306,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,66986,86125,TRUE,38.47881862,-122.7453075,344,630,58,945,286,286,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,150848,329332,FALSE,38.47876332,-122.7456509,371,689,48,966,318,323,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,258589,387890,TRUE,38.47848947,-122.7455645,346,626,66,964,280,280,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,73579,132458,TRUE,38.47848585,-122.7458065,349,644,58,978,295,291,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,21764,156608,TRUE,38.47847772,-122.7460151,374,734,69,985,360,305,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,156948,382425,FALSE,38.47839212,-122.7462881,430,786,115,993,356,315,1,0.990344425,1940,Post1940,RES1,1,TRUE,1275,Average,159196.5
SantaRosa,121342,252354,FALSE,38.47857524,-122.7462901,302,514,112,993,212,190,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,81157,207204,TRUE,38.47874546,-122.7461805,270,462,69,987,192,201,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,201906,344083,TRUE,38.47890986,-122.7462932,414,660,70,988,246,344,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,121342,163815,FALSE,38.47908894,-122.7462924,425,799,105,987,374,320,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,23926,146628,TRUE,38.47900723,-122.7460076,260,470,73,979,210,187,1,0.990344425,1950,Post1940,RES1,1,TRUE,1275,Average,159196.5
SantaRosa,111899,200699,FALSE,38.479056,-122.7457831,470,883,90,972,413,380,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,106426,70209,TRUE,38.47905666,-122.745559,-1,-1,74,958,454,-1,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,123760,60111,FALSE,38.47905714,-122.7453335,-1,-1,103,945,513,-1,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,184587,144829,TRUE,38.4790575,-122.7451057,322,458,40,928,136,282,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,231877,437991,TRUE,38.47944808,-122.7446279,449,652,23,883,203,426,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,73579,114053,FALSE,38.47944815,-122.7450489,226,373,24,916,147,202,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,21764,125021,TRUE,38.47944817,-122.7452592,259,659,76,931,400,183,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,122523,125653,TRUE,38.47944823,-122.7456797,785,1275,99,959,490,686,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,130017,141287,FALSE,38.47944826,-122.7458901,192,367,41,965,175,151,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,112839,178202,TRUE,38.47944829,-122.7460987,314,553,63,974,239,251,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,278252,417379,FALSE,38.47944934,-122.7463062,296,726,7,979,430,289,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,121342,253765,TRUE,38.47944085,-122.7465158,342,504,77,988,162,265,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,200000,132369,FALSE,38.47942679,-122.7467929,1552,1701,67,995,149,1485,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,211265,396767,TRUE,38.47919911,-122.7467935,306,552,63,1001,246,243,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,117574,157817,TRUE,38.47903376,-122.7467982,432,567,81,1004,135,351,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,187562,350297,FALSE,38.47886922,-122.7467954,571,978,97,1005,407,474,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,127456,188307,TRUE,38.47853946,-122.7467898,697,1133,148,1010,436,549,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,94684,222514,TRUE,38.47837384,-122.746787,239,393,41,1010,154,198,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,96577,213082,FALSE,38.47821133,-122.7467842,279,499,34,1010,220,245,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,187562,314843,FALSE,38.47787891,-122.7467786,340,773,122,1010,433,218,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,125566,185992,TRUE,38.47754974,-122.7467729,368,649,69,1010,281,299,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,250334,375504,TRUE,38.47738666,-122.7467702,396,714,153,1010,318,243,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,183885,415794,TRUE,38.47721713,-122.7467673,277,342,61,1010,65,216,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,216418,407073,FALSE,38.47903167,-122.7448673,450,827,99,909,377,351,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,265273,397912,FALSE,38.4790014,-122.7446535,482,680,89,891,198,393,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,150906,339056,TRUE,38.47837512,-122.7043809,692,847,96,173,155,596,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,231877,448296,FALSE,38.4784208,-122.7045644,678,888,85,174,210,593,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,230523,575682,FALSE,38.47877054,-122.70465,605,885,155,182,280,450,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,229500,474300,FALSE,38.47877542,-122.7043947,608,968,68,183,360,540,1,0.990344425,1950,Post1940,RES1,1,TRUE,1275,Average,159196.5
SantaRosa,151679,223276,TRUE,38.47877002,-122.7041765,1288,1535,202,182,247,1086,1,0.990344425,1950,Post1940,RES1,3,FALSE,1700,Average,217498
SantaRosa,121630,340581,TRUE,38.47858183,-122.7043752,438,686,108,176,248,330,1,0.990344425,1960,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,204000,380460,FALSE,38.47859263,-122.7042005,644,988,103,177,344,541,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,229301,130050,FALSE,38.47911774,-122.7045994,460,1483,103,201,1023,357,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,189026,381066,TRUE,38.4791048,-122.7043626,369,1009,119,200,640,250,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,247544,368228,TRUE,38.47911374,-122.7041947,476,737,90,201,261,386,1,0.990344425,1940,Post1940,RES1,1,TRUE,1275,Average,159196.5
SantaRosa,207347,428612,TRUE,38.47903751,-122.7039469,493,1039,63,199,546,430,1,0.990344425,1950,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,257641,427684,FALSE,38.47917681,-122.7039614,604,772,141,204,168,463,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,220840,430765,TRUE,38.47917228,-122.7036672,-1,-1,109,204,500,-1,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,79350,263865,TRUE,38.47853477,-122.7037054,424,731,50,176,307,374,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,390429,738646,TRUE,38.48176295,-122.701987,988,1304,71,254,316,917,1,0.990344425,1940,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,394049,873487,FALSE,38.48171008,-122.7010212,918,1157,93,245,239,825,1,0.990344425,1950,Post1940,RES1,1,TRUE,1275,Average,159196.5
SantaRosa,250000,169509,TRUE,38.47989219,-122.6987956,813,1484,262,223,671,551,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,295000,258293,TRUE,38.47852454,-122.6986983,-1,-1,188,199,458,-1,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Average,208675
SantaRosa,431926,600821,FALSE,38.47848367,-122.6998054,379,927,112,182,548,267,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,297713,428137,FALSE,38.47811956,-122.7003879,404,622,43,170,218,361,1,0.990344425,1960,Post1940,RES1,1,TRUE,1275,Average,159196.5
SantaRosa,202371,399649,TRUE,38.47908931,-122.699499,811,1175,296,196,364,515,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,290000,161999,TRUE,38.47988025,-122.6998728,-1,-1,128,211,1133,-1,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,328372,854034,TRUE,38.48095166,-122.7010971,609,1074,149,235,465,460,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Custom,271167
SantaRosa,321300,596700,TRUE,38.47840742,-122.7018491,486,1298,66,174,812,420,1,0.990344425,1940,Post1940,RES1,2,FALSE,1700,Custom,278715
SantaRosa,76320,211706,FALSE,38.47840568,-122.7021055,672,1045,32,174,373,640,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,26633,62167,FALSE,38.4784019,-122.7023607,1100,1456,177,174,356,923,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,306000,637500,FALSE,38.47839771,-122.7026205,480,1246,112,173,766,368,1,0.990344425,1950,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,306000,515100,FALSE,38.47838675,-122.7028821,678,888,80,173,210,598,1,0.990344425,1960,Post1940,RES1,1,FALSE,1700,Average,198322
SantaRosa,218365,360394,TRUE,38.47837321,-122.703372,460,867,71,173,407,389,1,0.990344425,1940,Post1940,RES1,1,TRUE,1275,Average,159196.5
